序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
24706,3537D,106,3537,11081,298704.999,2766290.186,121.474301504582,25.0053974768859,地下式消防栓,新北市中和
24707,3538A,2,3538,2800,298961.733,2766871.086,121.4768651078,25.0106336643675,地下式消防栓,新北市中和
24708,3538A,5,3538,896,299062.299,2766815.112,121.477859459833,25.010125137848,地下式消防栓,新北市中和
24709,3538A,6,3538,2900,298813.187,2766658.326,121.475386068991,25.0087175953865,地下式消防栓,新北市中和
24710,3538A,7,3538,4502,299147.191,2766767.787,121.47869882524,25.0096951870921,地下式消防栓,新北市中和
24711,3538A,8,3538,345,299182.573,2766754.462,121.479048885347,25.0095737614725,地下式消防栓,新北市中和
24712,3538A,10,3538,3293,298960.04,2766881.413,121.476848695228,25.0107269494511,地下式消防栓,新北市中和
24713,3538A,11,3538,277,299033.194,2766840.744,121.477572012634,25.0103574676004,地下式消防栓,新北市中和
24714,3538A,12,3538,2038,299100.297,2766803.59,121.478235501616,25.0100199081799,地下式消防栓,新北市中和
24715,3538A,94,3538,10059,298831.583,2766868.431,121.475575619286,25.0106138239963,地下式消防栓,新北市中和
24716,3538A,95,3538,10657,298915.376,2766759.743,121.476401971489,25.0096299406687,地下式消防栓,新北市中和
24717,3538A,96,3538,10122,299199.623,2766805.739,121.479219594423,25.0100361417314,地下式消防栓,新北市中和
24718,3538B,1,3538,3849,298945.135,2766543.729,121.476689264842,25.0076788388402,地下式消防栓,新北市中和
24719,3538B,2,3538,1334,299155.843,2766540.879,121.478776599036,25.0076464044818,地下式消防栓,新北市中和
24720,3538B,3,3538,2500,298857.701,2766457.897,121.475820091793,25.0069067277233,地下式消防栓,新北市中和
24721,3538B,4,3538,1389,298912.786,2766549.719,121.476368999506,25.0077339428527,地下式消防栓,新北市中和
24722,3538B,5,3538,1121,299114.461,2766403.906,121.478361848577,25.006411142288,地下式消防栓,新北市中和
24723,3538B,6,3538,2963,298886.787,2766463.838,121.476108444876,25.0069594405428,地下式消防栓,新北市中和
24724,3538B,7,3538,9519,298843.391,2766414.023,121.475676801543,25.0065110900317,地上式消防栓,新北市中和
24725,3538B,8,3538,2146,298856.921,2766567.574,121.475816178831,25.0078969079474,地下式消防栓,新北市中和
24726,3538B,9,3538,3832,298829.184,2766560.441,121.475541146479,25.0078333905862,地下式消防栓,新北市中和
24727,3538B,10,3538,4704,299130.13,2766534.969,121.478521659863,25.0075938692434,地下式消防栓,新北市中和
24728,3538B,11,3538,3029,299040.233,2766479.739,121.477629144262,25.007098119784,地下式消防栓,新北市中和
24729,3538B,12,3538,2584,299055.664,2766538.398,121.477784063224,25.0076271975863,地下式消防栓,新北市中和
24730,3538B,17,3538,9490,298803.132,2766426.34,121.475278396706,25.0066235619293,地上式消防栓,新北市中和
24731,3538B,18,3538,4031,299046.755,2766323.769,121.477688310504,25.0056898273394,地下式消防栓,新北市中和
24732,3538B,19,3538,9498,299081.165,2766404.979,121.478032033928,25.0064218897148,地上式消防栓,新北市中和
24733,3538B,20,3538,98,298918.993,2766375.437,121.476424422078,25.0061603414723,地下式消防栓,新北市中和
24734,3538B,21,3538,336,299033.941,2766544.968,121.477569088055,25.007687202172,地下式消防栓,新北市中和
24735,3538B,22,3538,9505,299022.4,2766399.412,121.477449674724,25.0063735011363,地上式消防栓,新北市中和
24736,3538B,24,3538,9512,298928.912,2766422.713,121.476524332563,25.0065868307971,地上式消防栓,新北市中和
24737,3538B,25,3538,2750,298818.701,2766373.93,121.47543081269,25.006149915471,地下式消防栓,新北市中和
24738,3538B,109,3538,9276,299066.797,2766419.222,121.477890192499,25.006550931789,地上式消防栓,新北市中和
24739,3538B,110,3538,9659,298838.212,2766337.876,121.475622847914,25.0058238047214,地下式消防栓,新北市中和
24740,3538B,111,3538,10207,298801.772,2766337.821,121.4752618489,25.0058244620777,地下式消防栓,新北市中和
