序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
28480,3628C,14,3628,1009,299248.09,2760522.781,121.479479774423,24.9533123667059,地下式消防栓,新北市新店
28481,3628C,15,3628,1136,299539.12,2760522.681,121.482361667202,24.9533021603577,地下式消防栓,新北市新店
28482,3628C,16,3628,1314,299544.831,2760465.805,121.482416219328,24.9527885018042,地下式消防栓,新北市新店
28483,3628C,17,3628,1021,299389.546,2760324.174,121.480873565861,24.9515148309331,地下式消防栓,新北市新店
28484,3629B,1,3629,1,299807.554,2760906.94,121.485033397253,24.9567626102796,地下式消防栓,新北市新店
28485,3726A,2,3726,93,300556.867,2759670.754,121.492409215421,24.9455780142394,地下式消防栓,新北市新店
28486,3726A,4,3726,146,300592.771,2759668.975,121.492764664591,24.9455607782008,地下式消防栓,新北市新店
28487,3727A,1,3727,10478,300434.793,2760244.704,121.49122101764,24.9507636099577,地下式消防栓,新北市新店
28488,3727A,2,3727,7685,300551.627,2760024.894,121.492370039621,24.9487753525626,地上式消防栓,新北市新店
28489,3727A,4,3727,431,300435.056,2760005.435,121.491215053948,24.9486034873143,地下式消防栓,新北市新店
28490,3727A,5,3727,4219,300501.737,2760268.835,121.491884774743,24.9509792767714,地下式消防栓,新北市新店
28491,3727A,15,3727,3049,300538.66,2760246.957,121.492249608565,24.9507805552475,地下式消防栓,新北市新店
28492,3727A,16,3727,17140,300460.456,2760058.509,121.491468466445,24.9490818085611,地下式消防栓,新北市新店
28493,3727A,23,3727,15679,300605.981,2760012.879,121.492907822478,24.9486651018744,地下式消防栓,新北市新店
28494,3727A,27,3727,12419,300421.948,2760276.571,121.491094964979,24.951051723654,地下式消防栓,新北市新店
28495,3727A,110,3727,18444,300577.912,2760042.428,121.492630943957,24.9489327886686,地下式消防栓,新北市新店
28496,3727B,1,3727,7578,300456.684,2759891.371,121.491425128709,24.9475730141933,地下式消防栓,新北市新店
28497,3727B,3,3727,11587,300630.703,2759902.601,121.493148655872,24.9476687050968,地下式消防栓,新北市新店
28498,3727B,5,3727,2661,300626.531,2759940.421,121.49310870439,24.9480102797468,地下式消防栓,新北市新店
28499,3727B,8,3727,15944,300658.542,2759716.924,121.493417637978,24.9459915054365,地下式消防栓,新北市新店
28500,3727B,10,3727,18356,300629.909,2759778.695,121.493136339983,24.9465501110378,地上式消防栓,新北市新店
28501,3727B,11,3727,5781,300618.41,2759775.569,121.493022366339,24.9465222663844,地下式消防栓,新北市新店
28502,3727B,14,3727,15094,300462.08,2759740.831,121.491473166711,24.9462137664497,地下式消防栓,新北市新店
28503,3727B,15,3727,9423,300648.569,2759872.856,121.493324494223,24.9473995824115,地下式消防栓,新北市新店
28504,3727B,17,3727,2585,300494.801,2759995.18,121.491806281955,24.9485089538246,地下式消防栓,新北市新店
28505,3727B,18,3727,9114,300543.329,2759734.238,121.492277443075,24.9461515892065,地下式消防栓,新北市新店
28506,3727B,21,3727,15683,300473.331,2759943.036,121.491591817424,24.9480389007437,地下式消防栓,新北市新店
28507,3727B,22,3727,15277,300423.357,2759704.577,121.491088440861,24.9458877303681,地下式消防栓,新北市新店
28508,3727B,23,3727,16514,300604.933,2759805.752,121.492890003553,24.946795199232,地下式消防栓,新北市新店
28509,3727B,27,3727,223,300619.001,2759976.521,121.493035440012,24.9483364362967,地下式消防栓,新北市新店
28510,3727B,28,3727,9707,300455.797,2759776.829,121.491412242935,24.946538960748,地下式消防栓,新北市新店
28511,3727B,29,3727,13738,300533.444,2759931.186,121.492186629126,24.9479299541422,地下式消防栓,新北市新店
28512,3727B,35,3727,8153,300558.467,2759821.572,121.492430471321,24.9469395430893,地下式消防栓,新北市新店
28513,3727B,37,3727,7879,300606.753,2759724.254,121.492905097001,24.9460593777405,地下式消防栓,新北市新店
28514,3727B,38,3727,7506,300511.273,2759988.848,121.491969160671,24.9484512502145,地下式消防栓,新北市新店
28515,3727B,40,3727,6058,300514.808,2759882.019,121.492000333005,24.9474866851985,地下式消防栓,新北市新店
28516,3727B,122,3727,17381,300591.497,2759884.091,121.4927597758,24.9475028817232,地下式消防栓,新北市新店
28517,3727C,1,3727,4576,300018.191,2759985.365,121.487086537812,24.948435847637,地下式消防栓,新北市新店
28518,3727C,3,3727,5002,300235.76,2759935.863,121.489239141211,24.9479818860643,地下式消防栓,新北市新店
28519,3727C,4,3727,11849,300063.026,2759850.931,121.487525716795,24.9472207281047,地下式消防栓,新北市新店
28520,3727C,7,3727,11709,300397.238,2759943.169,121.490838351848,24.9480425855591,地下式消防栓,新北市新店
28521,3727C,8,3727,7938,300072.755,2759914.511,121.487624312282,24.947794411858,地下式消防栓,新北市新店
28522,3727C,9,3727,10769,300042.531,2759997.466,121.487327982458,24.9485443070988,地下式消防栓,新北市新店
28523,3727C,10,3727,13898,300068.915,2759816.925,121.48758282056,24.9469135317701,地下式消防栓,新北市新店
28524,3727C,14,3727,15982,300391.788,2759782.226,121.490778628688,24.9465897737215,地下式消防栓,新北市新店
28525,3727C,15,3727,2367,300163.464,2759926.393,121.4885229315,24.9478987400272,地下式消防栓,新北市新店
28526,3727C,17,3727,3332,300032.645,2759951.833,121.487228470464,24.9481326534422,地下式消防栓,新北市新店
28527,3727C,18,3727,11302,300263.109,2759899.244,121.489508643428,24.9476504010801,地下式消防栓,新北市新店
28528,3727C,19,3727,5701,300129.671,2759967.303,121.488189770384,24.9482691714098,地下式消防栓,新北市新店
28529,3727C,20,3727,4734,300040.355,2759946.761,121.487304634565,24.9480866138523,地下式消防栓,新北市新店
28530,3727C,21,3727,11495,300180.282,2759797.635,121.488684876222,24.9467357693608,地下式消防栓,新北市新店
28531,3727C,23,3727,1604,300303.959,2759984.201,121.489916171486,24.9484160614325,地下式消防栓,新北市新店
28532,3727C,24,3727,3331,300245.529,2759985.321,121.489337637636,24.9484280741034,地下式消防栓,新北市新店
28533,3727C,25,3727,15810,300057.223,2759884.726,121.487469456828,24.9475260167191,地下式消防栓,新北市新店
28534,3727C,28,3727,4567,300234.83,2759989.403,121.489231841706,24.9484652742129,地下式消防栓,新北市新店
28535,3727C,29,3727,14279,300072.852,2759874.21,121.487623840332,24.9474305720794,地下式消防栓,新北市新店
28536,3727C,112,3727,18442,300056.838,2759909.509,121.487466525175,24.9477497696325,地下式消防栓,新北市新店
28537,3727D,1,3727,10712,300065.34,2760089.754,121.487557117435,24.9493767422995,地下式消防栓,新北市新店
28538,3727D,2,3727,9937,300091.549,2760186.762,121.487820090735,24.9502516788257,地下式消防栓,新北市新店
28539,3727D,4,3727,15022,300127.823,2760224.127,121.488180611018,24.9505878326254,地下式消防栓,新北市新店
28540,3727D,5,3727,12651,300398.718,2760065.31,121.490857377038,24.9491452231455,地下式消防栓,新北市新店
28541,3727D,6,3727,9063,300362.466,2760267.478,121.490505636688,24.9509715727017,地下式消防栓,新北市新店
28542,3727D,7,3727,2136,300049.737,2760027.434,121.487400401089,24.9488146241797,地下式消防栓,新北市新店
28543,3727D,8,3727,1083,300265.534,2760158.676,121.489541913435,24.9499924681284,地下式消防栓,新北市新店
28544,3727D,9,3727,13334,300115.761,2760237.708,121.488061654202,24.950710832895,地下式消防栓,新北市新店
28545,3727D,10,3727,16523,300362.02,2760085.578,121.490494716088,24.9493293988907,地下式消防栓,新北市新店
28546,3727D,12,3727,858,300059.259,2760279.622,121.487503650559,24.9510910633288,地下式消防栓,新北市新店
28547,3727D,13,3727,863,300337.626,2760038.469,121.490251481414,24.9489048950485,地下式消防栓,新北市新店
28548,3727D,14,3727,6579,300387.212,2760128.919,121.490745719531,24.9497198588541,地下式消防栓,新北市新店
28549,3727D,15,3727,14664,300202.162,2760138.999,121.488913694618,24.9498168852424,地下式消防栓,新北市新店
28550,3727D,16,3727,10330,300010.069,2760269.31,121.487016194412,24.9509995599158,地下式消防栓,新北市新店
28551,3727D,19,3727,16781,300109.396,2760218.678,121.487997949792,24.950539236971,地下式消防栓,新北市新店
28552,3727D,20,3727,10064,300224.583,2760060.58,121.489132913713,24.9491081916605,地下式消防栓,新北市新店
28553,3727D,21,3727,8484,300374.6,2760013.756,121.490616715494,24.9486805815502,地下式消防栓,新北市新店
28554,3727D,22,3727,15539,300333.706,2760183.691,121.490217855014,24.9502160832723,地下式消防栓,新北市新店
28555,3727D,25,3727,13677,300340.825,2760186.997,121.490288466525,24.9502456977856,地下式消防栓,新北市新店
28556,3727D,28,3727,14077,300332.506,2760281.862,121.490209480759,24.9511024075189,地下式消防栓,新北市新店
28557,3727D,29,3727,10698,300376.077,2760175.077,121.490637110555,24.950136935194,地下式消防栓,新北市新店
28558,3727D,31,3727,9314,300286.094,2760128.821,121.489744435247,24.9497222688496,地下式消防栓,新北市新店
28559,3727D,32,3727,13088,300094.674,2760156.451,121.487849956966,24.9499779304922,地下式消防栓,新北市新店
28560,3727D,33,3727,631,300006.633,2760173.187,121.486978757924,24.9501318748458,地下式消防栓,新北市新店
