序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
20704,3741A,128,3741,25957,300487.057,2768618.385,121.492039339069,25.0263588625109,地下式消防栓,台北市萬華區全德里
20705,3741A,132,3741,25989,300406.433,2768418.496,121.491233314273,25.0245569305565,地下式消防栓,台北市萬華區全德里
20706,3741C,15,3741,5883,300347.431,2768307.97,121.490644750124,25.0235610453684,地下式消防栓,台北市萬華區全德里
20707,3741C,23,3741,2826,300283.376,2768326.785,121.490010766395,25.0237329982288,地下式消防栓,台北市萬華區全德里
20708,3741C,34,3741,5508,300387.84,2768384.677,121.491047878307,25.0242522252446,地下式消防栓,台北市萬華區全德里
20709,3741D,4,3741,8974,300177.647,2768576.348,121.488972126107,25.0259894732178,地下式消防栓,台北市萬華區全德里
20710,3741D,7,3741,13987,300244.992,2768419.509,121.489633777342,25.0245713527886,地下式消防栓,台北市萬華區全德里
20711,3741D,13,3741,16246,300205.69,2768511.573,121.489247663936,25.0254037779076,地下式消防栓,台北市萬華區全德里
20712,3741D,15,3741,3678,300380.656,2768659.431,121.490986566611,25.0267329066314,地下式消防栓,台北市萬華區全德里
20713,3741D,32,3741,17008,300338.836,2768590.458,121.49056972746,25.0261115947027,地下式消防栓,台北市萬華區全德里
20714,3741D,39,3741,5424,300366.854,2768623.361,121.490848517465,25.0264077226467,地下式消防栓,台北市萬華區全德里
20715,3741D,41,3741,16575,300374.047,2768554.848,121.490917327053,25.0257889601638,地下式消防栓,台北市萬華區全德里
20716,3741D,47,3741,13815,300345.609,2768680.859,121.490640080517,25.0269275025831,地下式消防栓,台北市萬華區全德里
20717,3741D,52,3741,269,300307.025,2768555.731,121.490253291585,25.0257991232944,地下式消防栓,台北市萬華區全德里
20718,3742B,19,3742,9454,300494.63,2768742.812,121.492118853633,25.0274819258109,地上式消防栓,台北市萬華區全德里
20719,3742B,34,3742,7312,300439.254,2768745.288,121.491570258973,25.0275060943032,地下式消防栓,台北市萬華區全德里
20720,3742B,133,3742,27752,300495.934,2768726.955,121.492131203202,25.0273387279958,地下式消防栓,台北市萬華區全德里
