序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
13299,4637B,103,4637,5964,307645.503,2765858.987,121.562852909238,25.0011959082955,地下式消防栓,台北市文山區萬芳里
13300,4637B,104,4637,6726,307735.668,2765898.079,121.563747703671,25.0015454410881,地下式消防栓,台北市文山區萬芳里
13301,4637B,105,4637,6730,307781.504,2765858.242,121.564200118902,25.0011840790766,地下式消防栓,台北市文山區萬芳里
13302,4637B,106,4637,6731,307768.746,2765927.684,121.56407659901,25.001811467068,地下式消防栓,台北市文山區萬芳里
13303,4637C,18,4637,1781,307453.682,2765768.45,121.5609489985,25.000385734983,地下式消防栓,台北市文山區萬芳里
13304,4637C,102,4637,5292,307496.28,2765989.466,121.561380042202,25.0023794331848,地下式消防栓,台北市文山區萬芳里
13305,4637C,103,4637,5485,307479.876,2765945.785,121.561215749478,25.0019857027096,地下式消防栓,台北市文山區萬芳里
13306,4637C,104,4637,5486,307541.719,2765964.445,121.561829143017,25.0021518490699,地下式消防栓,台北市文山區萬芳里
13307,4637C,105,4637,5962,307538.791,2765900.695,121.56179752068,25.0015764359517,地下式消防栓,台北市文山區萬芳里
13308,4637C,106,4637,5963,307578.7,2765820.94,121.562189588567,25.0008549296744,地下式消防栓,台北市文山區萬芳里
13309,4637C,107,4637,6152,307481.794,2765905.865,121.561233112401,25.001625240955,地下式消防栓,台北市文山區萬芳里
13310,4637C,108,4637,6157,307492.64,2765866.745,121.561338949862,25.0012716677273,地下式消防栓,台北市文山區萬芳里
13311,4637C,109,4637,6158,307508.632,2765827.196,121.561495745863,25.0009140290887,地下式消防栓,台北市文山區萬芳里
13312,4637D,1,4637,1251,307406.985,2766173.463,121.56050300385,25.0040438581546,地下式消防栓,台北市文山區萬芳里
13313,4637D,7,4637,243,307493,2766164.521,121.561354730794,25.0039599183065,地下式消防栓,台北市文山區萬芳里
13314,4637D,8,4637,3172,307285.491,2766160.626,121.559298918135,25.0039324984621,地下式消防栓,台北市文山區萬芳里
13315,4637D,10,4637,2182,307573.469,2766156.441,121.56215155142,25.0038839632067,地下式消防栓,台北市文山區萬芳里
13316,4637D,94,4637,5288,307571.597,2766010.029,121.562126992454,25.0025622544056,地下式消防栓,台北市文山區萬芳里
13317,4536A,3,4536,4323,306882.997,2765664.133,121.555291530993,24.9994651892463,地下式消防栓,台北市文山區萬美里
13318,4537A,1,4537,344,307194.608,2766123.815,121.558397098647,25.0036035582367,地下式消防栓,台北市文山區萬美里
13319,4537A,5,4537,1398,306855.379,2766068.166,121.555034333308,25.0031137464038,地下式消防栓,台北市文山區萬美里
13320,4537A,6,4537,576,307103.906,2766073.04,121.557496508016,25.0031485413663,地下式消防栓,台北市文山區萬美里
13321,4537A,7,4537,985,306933.509,2766257.288,121.555815992216,25.0048182145763,地下式消防栓,台北市文山區萬美里
13322,4537A,11,4537,679,306820.286,2766209.93,121.554692438852,25.0043948623122,地下式消防栓,台北市文山區萬美里
13323,4537A,15,4537,68,306827.466,2766270.883,121.554766037837,25.0049448693944,地下式消防栓,台北市文山區萬美里
13324,4537A,17,4537,297,307002.405,2766021.802,121.556488927643,25.0026897392607,地下式消防栓,台北市文山區萬美里
13325,4537A,18,4537,858,307044.993,2766273.013,121.556921038337,25.0049560459832,地下式消防栓,台北市文山區萬美里
13326,4537A,19,4537,1795,307181.549,2766121.036,121.558267618791,25.0035789555257,地上式消防栓,台北市文山區萬美里
13327,4537A,20,4537,1432,306929.836,2766016.331,121.555769819592,25.0026430356794,地下式消防栓,台北市文山區萬美里
13328,4537A,104,4537,1893,306938.825,2766061.687,121.55586070907,25.0030521685129,地下式消防栓,台北市文山區萬美里
13329,4537A,105,4537,2070,306845.29,2766123.42,121.554936629596,25.0036129421893,地下式消防栓,台北市文山區萬美里
13330,4537A,106,4537,2074,306968.27,2766110.32,121.556154375651,25.0034901278962,地下式消防栓,台北市文山區萬美里
13331,4537A,107,4537,2075,307036.98,2766064.32,121.556833165893,25.0030723021028,地下式消防栓,台北市文山區萬美里
13332,4537B,1,4537,1274,306907.317,2765977.626,121.555545169811,25.0022944473681,地下式消防栓,台北市文山區萬美里
13333,4537B,2,4537,797,307153.234,2765970.054,121.55798096549,25.0022169709964,地下式消防栓,台北市文山區萬美里
13334,4537B,3,4537,973,307082.749,2765969.031,121.557282685423,25.0022103529618,地下式消防栓,台北市文山區萬美里
13335,4537B,4,4537,495,307144.699,2765908.771,121.557893917812,25.0016640366842,地下式消防栓,台北市文山區萬美里
13336,4537B,5,4537,1433,306955.685,2765951.159,121.556023237915,25.0020537180157,地下式消防栓,台北市文山區萬美里
13337,4537B,6,4537,215,306863.599,2765981.986,121.555112267038,25.002335425388,地下式消防栓,台北市文山區萬美里
13338,4537B,7,4537,698,307117.12,2765749.538,121.557614228182,25.0002275351057,地下式消防栓,台北市文山區萬美里
